Nome_Municipio;descricao_tipologia;grupo_de_desastre;Cod_IBGE_Mun
São Joaquim;Enxurradas;Hidrológico;4216503
São Joaquim;Estiagem e Seca;Climatológico;4216503
São Joaquim;Estiagem e Seca;Climatológico;4216503
São Joaquim;Estiagem e Seca;Climatológico;4216503
São Joaquim;Enxurradas;Hidrológico;4216503
São Joaquim;Granizo;Meteorológico;4216503
São Joaquim;Enxurradas;Hidrológico;4216503
São Joaquim;Enxurradas;Hidrológico;4216503
São Joaquim;Onda de Frio;Climatológico;4216503
São Joaquim;Tornado;Meteorológico;4216503
São Joaquim;Chuvas Intensas;Climatológico;4216503
São Joaquim;Estiagem e Seca;Climatológico;4216503
São Joaquim;Chuvas Intensas;Hidrológico;4216503
São Joaquim;Enxurradas;Hidrológico;4216503
São Joaquim;Chuvas Intensas;Hidrológico;4216503
São Joaquim;Outros;Outros;4216503
São Joaquim;Enxurradas;Hidrológico;4216503
São Joaquim;Chuvas Intensas;Hidrológico;4216503
São Joaquim;Vendavais e Ciclones;Meteorológico;4216503
São Joaquim;Estiagem e Seca;Climatológico;4216503
São Joaquim;Vendavais e Ciclones;Meteorológico;4216503
São Joaquim;Enxurradas;Hidrológico;4216503
São Joaquim;Estiagem e Seca;Climatológico;4216503
São Joaquim;Enxurradas;Hidrológico;4216503
São Joaquim;Chuvas Intensas;Hidrológico;4216503
São Joaquim;Movimento de Massa;Hidrológico;4216503
São Joaquim;Chuvas Intensas;Hidrológico;4216503
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Vendavais e Ciclones;Meteorológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Inundações;Hidrológico;4216602
São José;Inundações;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Vendavais e Ciclones;Meteorológico;4216602
São José;Vendavais e Ciclones;Meteorológico;4216602
São José;Chuvas Intensas;Hidrológico;4216602
São José;Enxurradas;Hidrológico;4216602
São José;Vendavais e Ciclones;Meteorológico;4216602
São José;Chuvas Intensas;Hidrológico;4216602
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Vendavais e Ciclones;Meteorológico;4216701
São José do Cedro;Onda de Frio;Climatológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Granizo;Meteorológico;4216701
São José do Cedro;Vendavais e Ciclones;Meteorológico;4216701
São José do Cedro;Vendavais e Ciclones;Meteorológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Granizo;Meteorológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Vendavais e Ciclones;Meteorológico;4216701
São José do Cedro;Enxurradas;Hidrológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Vendavais e Ciclones;Meteorológico;4216701
São José do Cedro;Granizo;Meteorológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Enxurradas;Hidrológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Vendavais e Ciclones;Meteorológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Estiagem e Seca;Climatológico;4216701
São José do Cedro;Enxurradas;Hidrológico;4216701
São José do Cedro;Outros;Outros;4216701
São José do Cedro;Enxurradas;Hidrológico;4216701
São José do Cedro;Enxurradas;Hidrológico;4216701
São José do Cedro;Granizo;Meteorológico;4216701
São José do Cedro;Vendavais e Ciclones;Meteorológico;4216701
São José do Cedro;Vendavais e Ciclones;Meteorológico;4216701
São José do Cedro;Movimento de Massa;Hidrológico;4216701
São José do Cedro;Movimento de Massa;Hidrológico;4216701
São José do Cedro;Alagamentos;Hidrológico;4216701
São José do Cedro;Chuvas Intensas;Hidrológico;4216701
São José do Cedro;Chuvas Intensas;Hidrológico;4216701
São José do Cedro;Chuvas Intensas;Hidrológico;4216701
São José do Cedro;Chuvas Intensas;Hidrológico;4216701
São José do Cedro;Erosão;Outros;4216701
São José do Cedro;Chuvas Intensas;Hidrológico;4216701
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Alagamentos;Hidrológico;4216800
São José do Cerrito;Enxurradas;Hidrológico;4216800
São José do Cerrito;Enxurradas;Hidrológico;4216800
São José do Cerrito;Vendavais e Ciclones;Meteorológico;4216800
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Inundações;Hidrológico;4216800
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Granizo;Meteorológico;4216800
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Granizo;Meteorológico;4216800
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Enxurradas;Hidrológico;4216800
São José do Cerrito;Enxurradas;Hidrológico;4216800
São José do Cerrito;Enxurradas;Hidrológico;4216800
São José do Cerrito;Enxurradas;Hidrológico;4216800
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Granizo;Meteorológico;4216800
São José do Cerrito;Granizo;Meteorológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Vendavais e Ciclones;Meteorológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São José do Cerrito;Estiagem e Seca;Climatológico;4216800
São José do Cerrito;Onda de Frio;Climatológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São José do Cerrito;Granizo;Meteorológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São José do Cerrito;Chuvas Intensas;Hidrológico;4216800
São Lourenço do Oeste;Vendavais e Ciclones;Meteorológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Vendavais e Ciclones;Meteorológico;4216909
São Lourenço do Oeste;Granizo;Meteorológico;4216909
São Lourenço do Oeste;Enxurradas;Hidrológico;4216909
São Lourenço do Oeste;Enxurradas;Hidrológico;4216909
São Lourenço do Oeste;Enxurradas;Hidrológico;4216909
São Lourenço do Oeste;Enxurradas;Hidrológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Vendavais e Ciclones;Meteorológico;4216909
São Lourenço do Oeste;Vendavais e Ciclones;Meteorológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Vendavais e Ciclones;Meteorológico;4216909
São Lourenço do Oeste;Enxurradas;Hidrológico;4216909
São Lourenço do Oeste;Granizo;Meteorológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Enxurradas;Hidrológico;4216909
São Lourenço do Oeste;Chuvas Intensas;Hidrológico;4216909
São Lourenço do Oeste;Chuvas Intensas;Hidrológico;4216909
São Lourenço do Oeste;Enxurradas;Hidrológico;4216909
São Lourenço do Oeste;Chuvas Intensas;Hidrológico;4216909
São Lourenço do Oeste;Vendavais e Ciclones;Meteorológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Chuvas Intensas;Hidrológico;4216909
São Lourenço do Oeste;Estiagem e Seca;Climatológico;4216909
São Lourenço do Oeste;Chuvas Intensas;Hidrológico;4216909
São Lourenço do Oeste;Chuvas Intensas;Hidrológico;4216909
São Lourenço do Oeste;Vendavais e Ciclones;Meteorológico;4216909
São Lourenço do Oeste;Granizo;Meteorológico;4216909
São Ludgero;Enxurradas;Hidrológico;4217006
São Ludgero;Granizo;Meteorológico;4217006
São Ludgero;Enxurradas;Hidrológico;4217006
São Ludgero;Enxurradas;Hidrológico;4217006
São Ludgero;Enxurradas;Hidrológico;4217006
São Ludgero;Erosão;Outros;4217006
São Ludgero;Vendavais e Ciclones;Meteorológico;4217006
São Ludgero;Chuvas Intensas;Hidrológico;4217006
São Ludgero;Chuvas Intensas;Hidrológico;4217006
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Inundações;Hidrológico;4217105
São Martinho;Inundações;Hidrológico;4217105
São Martinho;Inundações;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Granizo;Meteorológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Alagamentos;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Vendavais e Ciclones;Meteorológico;4217105
São Martinho;Alagamentos;Hidrológico;4217105
São Martinho;Enxurradas;Hidrológico;4217105
São Martinho;Chuvas Intensas;Hidrológico;4217105
São Martinho;Chuvas Intensas;Hidrológico;4217105
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Vendavais e Ciclones;Meteorológico;4217154
São Miguel da Boa Vista;Enxurradas;Hidrológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Chuvas Intensas;Hidrológico;4217154
São Miguel da Boa Vista;Enxurradas;Hidrológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel da Boa Vista;Estiagem e Seca;Climatológico;4217154
São Miguel do Oeste;Enxurradas;Hidrológico;4217204
São Miguel do Oeste;Vendavais e Ciclones;Meteorológico;4217204
São Miguel do Oeste;Enxurradas;Hidrológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Granizo;Meteorológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Enxurradas;Hidrológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Enxurradas;Hidrológico;4217204
São Miguel do Oeste;Inundações;Hidrológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Vendavais e Ciclones;Meteorológico;4217204
São Miguel do Oeste;Enxurradas;Hidrológico;4217204
São Miguel do Oeste;Inundações;Hidrológico;4217204
São Miguel do Oeste;Chuvas Intensas;Hidrológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Estiagem e Seca;Climatológico;4217204
São Miguel do Oeste;Chuvas Intensas;Hidrológico;4217204
São Pedro de Alcântara;Enxurradas;Hidrológico;4217253
São Pedro de Alcântara;Enxurradas;Hidrológico;4217253
São Pedro de Alcântara;Granizo;Meteorológico;4217253
São Pedro de Alcântara;Enxurradas;Hidrológico;4217253
São Pedro de Alcântara;Enxurradas;Hidrológico;4217253
São Pedro de Alcântara;Enxurradas;Hidrológico;4217253
São Pedro de Alcântara;Enxurradas;Hidrológico;4217253
São Pedro de Alcântara;Enxurradas;Hidrológico;4217253
São Pedro de Alcântara;Granizo;Meteorológico;4217253
São Pedro de Alcântara;Vendavais e Ciclones;Meteorológico;4217253
São Pedro de Alcântara;Vendavais e Ciclones;Meteorológico;4217253
São Pedro de Alcântara;Alagamentos;Hidrológico;4217253
São Pedro de Alcântara;Granizo;Meteorológico;4217253
São Pedro de Alcântara;Chuvas Intensas;Hidrológico;4217253
São Pedro de Alcântara;Vendavais e Ciclones;Meteorológico;4217253
São Pedro de Alcântara;Vendavais e Ciclones;Meteorológico;4217253
São Pedro de Alcântara;Vendavais e Ciclones;Meteorológico;4217253
São Pedro de Alcântara;Chuvas Intensas;Hidrológico;4217253
São Pedro de Alcântara;Chuvas Intensas;Hidrológico;4217253
São Pedro de Alcântara;Chuvas Intensas;Hidrológico;4217253
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Inundações;Hidrológico;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Inundações;Hidrológico;4217303
Saudades;Alagamentos;Hidrológico;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Alagamentos;Hidrológico;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Estiagem e Seca;Climatológico;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Movimento de Massa;Hidrológico;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Outros;Outros;4217303
Saudades;Enxurradas;Hidrológico;4217303
Saudades;Movimento de Massa;Hidrológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Granizo;Meteorológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Granizo;Meteorológico;4217303
Saudades;Chuvas Intensas;Hidrológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Outros;Outros;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Vendavais e Ciclones;Meteorológico;4217303
Saudades;Movimento de Massa;Hidrológico;4217303
Schroeder;Inundações;Hidrológico;4217402
Schroeder;Enxurradas;Hidrológico;4217402
Schroeder;Enxurradas;Hidrológico;4217402
Schroeder;Enxurradas;Hidrológico;4217402
Schroeder;Vendavais e Ciclones;Meteorológico;4217402
Schroeder;Enxurradas;Hidrológico;4217402
Schroeder;Enxurradas;Hidrológico;4217402
Schroeder;Enxurradas;Hidrológico;4217402
Schroeder;Enxurradas;Hidrológico;4217402
Schroeder;Enxurradas;Hidrológico;4217402
Schroeder;Chuvas Intensas;Hidrológico;4217402
Schroeder;Vendavais e Ciclones;Meteorológico;4217402
Schroeder;Chuvas Intensas;Hidrológico;4217402
Schroeder;Chuvas Intensas;Hidrológico;4217402
Schroeder;Chuvas Intensas;Hidrológico;4217402
Schroeder;Movimento de Massa;Hidrológico;4217402
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Granizo;Meteorológico;4217501
Seara;Granizo;Meteorológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Enxurradas;Hidrológico;4217501
Seara;Inundações;Hidrológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Enxurradas;Hidrológico;4217501
Seara;Vendavais e Ciclones;Meteorológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Granizo;Meteorológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Granizo;Meteorológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Enxurradas;Hidrológico;4217501
Seara;Enxurradas;Hidrológico;4217501
Seara;Enxurradas;Hidrológico;4217501
Seara;Enxurradas;Hidrológico;4217501
Seara;Enxurradas;Hidrológico;4217501
Seara;Chuvas Intensas;Hidrológico;4217501
Seara;Chuvas Intensas;Hidrológico;4217501
Seara;Chuvas Intensas;Hidrológico;4217501
Seara;Movimento de Massa;Hidrológico;4217501
Seara;Chuvas Intensas;Hidrológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Vendavais e Ciclones;Meteorológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Chuvas Intensas;Hidrológico;4217501
Seara;Enxurradas;Hidrológico;4217501
Seara;Chuvas Intensas;Hidrológico;4217501
Seara;Estiagem e Seca;Climatológico;4217501
Seara;Chuvas Intensas;Hidrológico;4217501
Seara;Chuvas Intensas;Hidrológico;4217501
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Enxurradas;Hidrológico;4217550
Serra Alta;Granizo;Meteorológico;4217550
Serra Alta;Enxurradas;Hidrológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Granizo;Meteorológico;4217550
Serra Alta;Enxurradas;Hidrológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Enxurradas;Hidrológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Inundações;Hidrológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Enxurradas;Hidrológico;4217550
Serra Alta;Enxurradas;Hidrológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Serra Alta;Estiagem e Seca;Climatológico;4217550
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Vendavais e Ciclones;Meteorológico;4217600
Siderópolis;Estiagem e Seca;Climatológico;4217600
Siderópolis;Inundações;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Estiagem e Seca;Climatológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Vendavais e Ciclones;Meteorológico;4217600
Siderópolis;Estiagem e Seca;Climatológico;4217600
Siderópolis;Vendavais e Ciclones;Meteorológico;4217600
Siderópolis;Movimento de Massa;Hidrológico;4217600
Siderópolis;Outros;Outros;4217600
Siderópolis;Vendavais e Ciclones;Meteorológico;4217600
Siderópolis;Chuvas Intensas;Hidrológico;4217600
Siderópolis;Chuvas Intensas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Enxurradas;Hidrológico;4217600
Siderópolis;Vendavais e Ciclones;Meteorológico;4217600
Siderópolis;Chuvas Intensas;Hidrológico;4217600
Sombrio;Inundações;Hidrológico;4217709
Sombrio;Inundações;Hidrológico;4217709
Sombrio;Enxurradas;Hidrológico;4217709
Sombrio;Vendavais e Ciclones;Meteorológico;4217709
Sombrio;Inundações;Hidrológico;4217709
Sombrio;Estiagem e Seca;Climatológico;4217709
Sombrio;Vendavais e Ciclones;Meteorológico;4217709
Sombrio;Enxurradas;Hidrológico;4217709
Sombrio;Granizo;Meteorológico;4217709
Sombrio;Vendavais e Ciclones;Meteorológico;4217709
Sombrio;Vendavais e Ciclones;Meteorológico;4217709
Sombrio;Estiagem e Seca;Climatológico;4217709
Sombrio;Inundações;Hidrológico;4217709
Sombrio;Alagamentos;Hidrológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Granizo;Meteorológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Vendavais e Ciclones;Meteorológico;4217709
Sombrio;Granizo;Meteorológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Chuvas Intensas;Hidrológico;4217709
Sombrio;Vendavais e Ciclones;Meteorológico;4217709
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Enxurradas;Hidrológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Enxurradas;Hidrológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Estiagem e Seca;Climatológico;4217758
Sul Brasil;Enxurradas;Hidrológico;4217758
Sul Brasil;Chuvas Intensas;Hidrológico;4217758
Taió;Inundações;Hidrológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Granizo;Meteorológico;4217808
Taió;Inundações;Hidrológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Estiagem e Seca;Climatológico;4217808
Taió;Estiagem e Seca;Climatológico;4217808
Taió;Granizo;Meteorológico;4217808
Taió;Estiagem e Seca;Climatológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Inundações;Hidrológico;4217808
Taió;Vendavais e Ciclones;Meteorológico;4217808
Taió;Inundações;Hidrológico;4217808
Taió;Granizo;Meteorológico;4217808
Taió;Inundações;Hidrológico;4217808
Taió;Inundações;Hidrológico;4217808
Taió;Chuvas Intensas;Hidrológico;4217808
Taió;Estiagem e Seca;Climatológico;4217808
Taió;Chuvas Intensas;Hidrológico;4217808
Taió;Chuvas Intensas;Hidrológico;4217808
Taió;Vendavais e Ciclones;Meteorológico;4217808
Taió;Movimento de Massa;Hidrológico;4217808
Taió;Movimento de Massa;Hidrológico;4217808
Taió;Estiagem e Seca;Climatológico;4217808
Taió;Vendavais e Ciclones;Meteorológico;4217808
Taió;Vendavais e Ciclones;Meteorológico;4217808
Taió;Alagamentos;Hidrológico;4217808
Taió;Chuvas Intensas;Hidrológico;4217808
Taió;Alagamentos;Hidrológico;4217808
Taió;Inundações;Hidrológico;4217808
Taió;Enxurradas;Hidrológico;4217808
Taió;Chuvas Intensas;Hidrológico;4217808
Taió;Chuvas Intensas;Hidrológico;4217808
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Inundações;Hidrológico;4217907
Tangará;Inundações;Hidrológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Inundações;Hidrológico;4217907
Tangará;Inundações;Hidrológico;4217907
Tangará;Granizo;Meteorológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Onda de Frio;Climatológico;4217907
Tangará;Granizo;Meteorológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Granizo;Meteorológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Granizo;Meteorológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Granizo;Meteorológico;4217907
Tangará;Granizo;Meteorológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Onda de Frio;Climatológico;4217907
Tangará;Vendavais e Ciclones;Meteorológico;4217907
Tangará;Inundações;Hidrológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Movimento de Massa;Hidrológico;4217907
Tangará;Vendavais e Ciclones;Meteorológico;4217907
Tangará;Tornado;Meteorológico;4217907
Tangará;Vendavais e Ciclones;Meteorológico;4217907
Tangará;Estiagem e Seca;Climatológico;4217907
Tangará;Vendavais e Ciclones;Meteorológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Granizo;Meteorológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tangará;Enxurradas;Hidrológico;4217907
Tangará;Vendavais e Ciclones;Meteorológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tangará;Vendavais e Ciclones;Meteorológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tangará;Granizo;Meteorológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tangará;Chuvas Intensas;Hidrológico;4217907
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Vendavais e Ciclones;Meteorológico;4217956
Tigrinhos;Enxurradas;Hidrológico;4217956
Tigrinhos;Granizo;Meteorológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
Tigrinhos;Estiagem e Seca;Climatológico;4217956
